,CNTY_FIPS,STATE_FIPS,COUNTY_NAME,STATE_NAME,05/24/2020,05/25/2020
941,147,26,St. Clair,Michigan,0.3336117,0.3336117
942,149,26,St. Joseph,Michigan,0.1601569,0.1601569
943,151,26,Sanilac,Michigan,0.13798477,0.13798477
944,153,26,Schoolcraft,Michigan,0.3878995,0.3878995
945,155,26,Shiawassee,Michigan,0.4016784,0.4016784
946,157,26,Tuscola,Michigan,0.116821935,0.116821935
947,159,26,Van Buren,Michigan,0.111001395,0.111001395
948,161,26,Washtenaw,Michigan,0.6055978999999999,0.6055978999999999
949,163,26,Wayne,Michigan,0.6344560466666668,0.6344560466666668
950,165,26,Wexford,Michigan,0.4896282,0.4896282
951,1,27,Aitkin,Minnesota,0.3755617,0.3755617
952,3,27,Anoka,Minnesota,0.7091010999999999,0.7091011
953,5,27,Becker,Minnesota,0.44345509999999994,0.4434551
954,7,27,Beltrami,Minnesota,0.5390488,0.5390488
955,29,27,Clearwater,Minnesota,0.03323407,0.03323407
956,11,27,Big Stone,Minnesota,0.10902282,0.10902281999999999
957,13,27,Blue Earth,Minnesota,0.6175539000000001,0.6175539
958,15,27,Brown,Minnesota,0.31992010000000004,0.31992010000000004
959,17,27,Carlton,Minnesota,0.30118055,0.30118055
960,19,27,Carver,Minnesota,0.5043787000000001,0.5043787
961,21,27,Cass,Minnesota,0.00109589,0.00109589
962,23,27,Chippewa,Minnesota,0.2286027,0.2286027
963,25,27,Chisago,Minnesota,0.44647570000000003,0.4464757
964,33,27,Cottonwood,Minnesota,0.14642315,0.14642315
965,35,27,Crow Wing,Minnesota,0.42283725,0.42283725
966,37,27,Dakota,Minnesota,0.48852675,0.48852675
967,41,27,Douglas,Minnesota,0.29636090000000004,0.2963609
968,43,27,Faribault,Minnesota,0.35559359999999995,0.3555936
969,47,27,Freeborn,Minnesota,0.25162399999999996,0.251624
970,49,27,Goodhue,Minnesota,0.43285845,0.43285845
971,51,27,Grant,Minnesota,0.1358904,0.1358904
